Include,Condition_Tracking,textcomp,Ifnd,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,AgreeInformedConsent,EmpathicConcern_1,EmpathicConcern_2_R,EmpathicConcern_3,EmpathicTendency_4,EmpathicConcern_5_R,EmpathicConcern_6_R,EmpathicConcern_7,brieflydescribe,thoughtsfeels,Identification_1,Identification_2,Identification_3,Identification_4,Identification_5,Identification_6,Identification_7,Identification_8,Identification_9,Identification_10,Responsibility_1,Responsibility_2,Appreciation_1,Appreciation_2,Appreciation_3,Enjoyment_1,Enjoyment_2,Enjoyment_3,NarrativeEngagement_1_R,NarrativeEngagement_2_R,NarrativeEngagement_3_R,NarrativeEngagement_4_R,NarrativeEngagement_5_R,NarrativeEngagement_6_R,NarrativeEngagement_7,NarrativeEngagement_8,NarrativeEngagement_9,NarrativeEngagement_10,NarrativeEngagement_11,NarrativeEngagement_12,BogusItem,percentagedonated,whydonate,Whereshe,Howfriends,Whytears,Why1,Whentip,Whoch,MTurkorCrowdflower,MTurkorCrowdflower_other,CrowflowerContributorID,Gender,gender_other,Age,Nationality,CountryResidency,LivedHomeless,FirstLanguage,FirstLanguage_Other,Occupation_unemployed,Occupation_student,Occupation_bluecollar_service,Occupation_clerical,Occupation_selfemployed,Occupation_professionalmanagerial,Occupation_otheryn,Occupation_otherwhat,condition,condition_other,storyoff_yn,storyoff_what,otherissues,comments,Data_quality_carefully_answered,Data_quality_participated_morethanonce,browser,referer,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts1496361,rts1496371,rts1496372,rts1496373,rts1496429,rts1496442,rts1496445,rts1496447,rts1496449,rts1501165,rts1624135,rts1646780,rts1646798,rts1693823,rts1693825,rts1693827,rts1693829,rts1693831,rts1693833,rts1693835,rts1693837,rts1693839,rts1693841,rts1693843,rts1693845,rts1693886,tic
no - dropout,1167,,1167,0,0,22,1646780,-77,324,-66,-66,1,7,1,7,7,1,1,7,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,b2b9bac112418fb6a94e7940b478605c,1,0,1468173837,10/07/16 18:03,10/07/16 18:09,0000-00-00 00:00:00,47,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,55c91e29612550aeace1dd4f17b7c203
yes,Interaktiv,6,1169,0,0,22,1693825,-77,1150,-66,-66,1,5,3,5,7,5,4,6,A single mom of 3 found herself homeless after the owner of her rental sold the house out from under her. She had a hell of a time finding a temporary place and then had a hard time finding someone to rent to her.,Sounds like a sucky situation.,6,4,5,6,7,5,5,3,7,5,1,1,6,5,6,6,6,6,2,1,2,2,4,3,3,3,2,3,5,6,7,1,I need money to pay my own rent.,4,3,1,1,3,1,1,-99,A1T2NVE4DGCDFL,1,-99,31,American,USA,3,1,-99,0,1,0,0,0,0,0,-99,2,-99,1,-99,-99,-99,1,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,5fda2bbe069665ee4665f24fb51de059,1,0,1468173855,10/07/16 18:04,10/07/16 18:23,0000-00-00 00:00:00,77,1025,1037,1126,1009,73,845,891,1146,855,1150,788,1089,1163,0,0,0,0,0,0,0,0,0,0,0,5,d6774f475b997c6651e0871659dccfce
no - participated more than once,1170,,1170,0,0,31,1496374,-77,818,-66,-66,1,7,1,6,5,2,2,6,"The narrator was evicted from their home after the owners of her residence stopped paying their mortgage. The narrator has 3 children and a job, and has spent over a month looking for a home for her family. In the meantime, she has stayed with friends, family, and has even slept in her car.",I thought this article was really well written and gave a lot of insight into the narrator's position as a newly homeless person.,7,6,7,7,7,7,7,7,7,7,2,4,7,7,7,6,6,6,1,1,1,3,1,1,4,5,6,7,7,7,7,30,"I felt that given the subject of the story I had read (homelessness), I had a duty to give to Habitat to Humanity.",4,3,1,1,3,1,1,-99,AOBTFLJU2BEPR,1,-99,33,America,USA,3,1,-99,0,0,0,0,0,1,0,-99,1,-99,1,-99,-99,-99,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,48f0e16035692b114964cce5d79d987e,1,0,1468173967,10/07/16 18:06,10/07/16 18:19,0000-00-00 00:00:00,89,655,697,772,647,87,595,613,781,602,783,569,737,791,0,0,0,818,0,0,0,0,0,0,0,56,dc30bd50d18a3080fd1f1a2eb893b647
yes,Interaktiv,6,1171,0,0,31,1496374,-77,943,-66,-66,1,6,2,5,5,2,2,5,"A mother and her three children became homeless after being evicted from their home due to the landlord's negligence. The mother bounced around from place to place trying to find a home for her family. Eventually, she is taken in by an old friend and is able to live with the friend until something else can be found.","I thought this was an interesting piece because it highlights the ease with which someone can become homeless. This was not the story of a person who squandered their money or had reckless spending habits, but a normal single-parent who had an unfortunate circumstance thrust upon them.",5,4,5,6,6,5,5,3,6,5,3,2,5,4,5,4,5,5,1,2,1,3,4,3,5,5,4,5,5,6,7,10,I can afford to give some.,4,3,1,1,3,1,1,-99,-99,1,-99,49,American,USA,3,1,-99,0,0,0,0,0,1,0,-99,2,-99,1,-99,-99,-99,1,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,5d25332a37f8072e59b2a3301d6b84bc,1,0,1468174033,10/07/16 18:07,10/07/16 18:22,0000-00-00 00:00:00,44,757,776,871,731,41,657,686,889,674,900,620,813,916,0,943,0,0,0,0,0,0,0,0,0,11,a31ed904f2c4ca01ef8c481fde1e9861
no - dropout,1172,,1172,0,0,22,1646780,-77,45,-66,-66,1,1,6,6,4,2,1,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,54b8a8c907a589188f22a2a4b994a2b3,1,0,1468174319,10/07/16 18:11,10/07/16 18:12,0000-00-00 00:00:00,23,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,dfacee002a8b3176c6d09d394a405cbb
no - dropout,1175,6,1175,0,0,22,1692529,-77,33,-66,-66,1,7,7,7,7,1,1,7,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,6fc4a03c208f4f3de83f832a2e798e57,1,0,1468174329,10/07/16 18:12,10/07/16 18:12,0000-00-00 00:00:00,38,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7ef03aa4fb5e980e14a65f272b63166a
no - dropout,1176,,1176,0,0,22,1646780,-77,89,-66,-66,1,3,1,2,4,1,3,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,ffb832edc70581c51d0ab8c12fc5136e,1,0,1468174441,10/07/16 18:14,10/07/16 18:15,0000-00-00 00:00:00,23,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0fafcc40f09a367102b02ca3018a63de
no - dropout,1177,,1177,0,0,22,1692529,-77,13,-66,-66,1,5,5,5,4,5,5,5,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",1,0,0,-77,-77,88de60e22e04d7a0c26ef11ed6194a9f,1,0,1468174505,10/07/16 18:15,10/07/16 18:15,0000-00-00 00:00:00,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,bed9dd3532953e8a65e507c2bbac25fd
no - dropout,1178,6,1178,0,0,22,1692529,-77,35,-66,-66,1,1,4,4,7,2,2,2,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,696f39b3cfc50288f258d410464141f6,1,0,1468174671,10/07/16 18:17,10/07/16 18:18,0000-00-00 00:00:00,37,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,f11cf360bb4a2cc83e2c81d09f0d187a
yes,Nicht Interaktiv,6,1180,0,0,31,1496374,-77,2319,-66,-66,1,7,1,7,7,2,1,7,"Sidebar, I understand this poor woman. A woman with children becomes homeless through not fault of her own. Her mortgage holder didn't do what he/she was supposed to do, and she ended up receiving an eviction notice which wasn't even properly served! Who sends an eviction notice through the mail?? She moves from place to place and ends up with her college friend, her college friends husband, and their new baby...sleeping with her children in their spare bedroom.","I felt her pain even though throughout the reading I also knew how fortunate she was. I raised 6 children a single mother and we because virtually homeless. I have no other family, and we were in a very precarious position until I got back on my feet!!",6,5,6,7,7,7,7,7,7,7,1,1,7,7,7,3,7,7,1,1,1,1,1,1,6,5,6,7,7,7,7,100,It's what I do. I have had a very hard life so I want to give even though I'm still struggling. It feels good and it's the right thing to do!!,4,3,1,1,3,1,1,-99,A3D5SBEU2N26ZV,1,-99,59,American / African American,USA,1,1,-99,0,1,0,0,0,0,0,-99,1,-99,1,-99,No.,No.,1,2,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,https://s3.amazonaws.com/mturk_bulk/hits/206146987/yKJONhJZ_pyLDBkocyKm4g.html?assignmentId=3YOH7BII0ATGZ8237NQCJ96TXPVVKT&hitId=3VQTAXTYN37C66CF6IYDZ0PZ1JVBU1&workerId=A3D5SBEU2N26ZV&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,e2c828931305cd90b9cc7b284480aec8,1,0,1468174966,10/07/16 18:22,10/07/16 19:01,0000-00-00 00:00:00,62,1410,1571,2200,1302,59,1099,1170,2226,1110,2235,996,2019,2269,0,0,0,0,0,0,0,0,0,0,2319,28,4feaf3913132570fb60411fcc0b559fe
yes,Interaktiv,4,1181,0,0,22,1693831,-77,1113,-66,-66,1,6,1,6,7,1,1,6,"A woman and her three kids were evicted from their townhouse, which caused a rough time of trying to find a new place to live. The woman had to float from place to place and rely on friends and family as she attempted to find permanent housing. Finally, her and her children were able to find some type of stability thanks to the generosity of a friend.",The story makes me very appreciative for what I have and that I don't have to worry about where I will be staying each night.,4,5,4,5,4,5,5,3,7,5,3,2,4,4,5,3,4,4,1,1,1,2,2,3,2,4,2,5,5,6,7,30,"I chose 30% because I wanted to give a portion to Habitat for Humanity, but I am also in need of money right now.",4,3,3,1,2,1,1,-99,A1R8G8G13Y7HMU,1,-99,27,American,USA,3,1,-99,0,0,0,1,0,1,0,-99,2,-99,1,-99,No other issues.,I enjoyed reading the story.,1,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,e9a45e4dd0c4aea1e23395dfd674fc2c,1,0,1468175063,10/07/16 18:24,10/07/16 18:43,0000-00-00 00:00:00,86,891,928,1049,865,83,790,814,1070,801,1113,745,998,1127,0,0,0,0,0,0,0,0,0,0,0,32,aa0e20e8c83970e3502f11e145b41565
yes,Interaktiv,3,1182,0,0,31,1496374,-77,943,-66,-66,1,5,2,5,7,5,3,5,"The person woke up one morning to receive a letter telling him that he had to vacate his house in just a few days. Once he moved out, he was essentially homeless. The guy and his kids eventually ended up staying with his best friend while he looked for a permanent place.",I feel sad for the guy. Being put out of your home especially with kids has to be very hard. No one should have to go through that.,1,2,6,6,6,6,6,6,6,6,5,5,6,6,5,2,5,2,2,1,2,2,2,2,5,4,5,5,6,6,7,100,I believe in helping people as much as possible.,4,3,3,1,2,2,1,-99,A3MZE4FJ658B79,2,-99,32,American,USA,3,1,-99,1,0,0,0,0,0,0,-99,2,-99,1,-99,No,It was a very sad situation.,1,2,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,f6c3a384a6702e18f8b3daf963578bd1,1,0,1468175359,10/07/16 18:29,10/07/16 18:45,0000-00-00 00:00:00,53,710,728,864,698,50,597,631,886,615,898,546,809,915,0,0,0,0,0,0,0,0,0,0,943,10,6884506ca8e0da110eee2a98e64614bd
no - bogus item,1183,6,1183,0,0,31,1693866,-77,1830,-66,-66,1,6,2,6,4,2,3,5,"It's about a man and his three children who used to live in a home that they rented but got evicted by the owner during a financial crisis. As a result, they pack up and leave to stay at various homes provided by family and friends. He comments about what it's like to live in those places temporarily, highlighting both their hosts' generosity and any downsides that come from this experience.",I think it's an interesting account about people who struggle to find a place to stay and not remain homeless. It helps me to get a more personalized view about what people face in real life with regards to finding a home to stay in.,3,4,6,5,5,5,5,5,6,5,4,4,5,5,5,4,5,3,2,2,3,3,3,3,6,5,4,4,5,5,1,1,-99,1,3,3,1,3,1,2,-99,18990100,2,-99,23,Canadian,Canada,3,1,-99,0,0,0,0,0,0,1,Prefer not to answer.,2,-99,1,-99,Nothing else.,-99,-77,-77,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,8cb334b9f6a0d10ddf423a9fb3725de0,1,0,1468175454,10/07/16 18:30,10/07/16 19:01,0000-00-00 00:00:00,132,1590,1602,1784,1538,128,1424,1462,1820,1435,1830,1378,1714,0,0,0,0,0,0,0,0,0,0,0,0,74,0bed61c507fc517b5a52049d654f9fb9
no - dropout,1184,6,1184,0,0,22,1496442,-77,0,-66,-66,1,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000",1,1,0,-77,-77,3383a11fc018ad7969bc00b98906ad0e,1,0,1468175537,10/07/16 18:32,10/07/16 18:32,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-66
yes,Nicht Interaktiv,6,1185,0,0,22,1693845,-77,1084,-66,-66,1,6,1,6,6,2,2,5,Single parent of three kids was evicted due to landlord's own mistake. The family became homeless due to lack of affordable housing that would take them in.,It was heartbreaking to read and feel the struggle behind the words. It was written extremely well and evoked compassion.,6,5,6,7,5,6,6,6,6,6,1,1,6,6,6,5,5,5,4,2,2,2,2,3,5,5,4,6,6,5,7,100,It is a great organization and I have no problem supporting it.,4,3,1,1,3,1,1,-99,A1IMYG6LYQHOPD,1,-99,25,American,USA,1,1,-99,0,0,0,0,0,0,1,Teacher,1,-99,1,-99,-99,Good survey!,1,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,4f74cd62af6a8e55034468e7075125bf,1,0,1468175894,10/07/16 18:38,10/07/16 18:56,0000-00-00 00:00:00,65,924,957,1054,904,62,756,835,1072,820,1084,720,1006,1098,0,0,0,0,0,0,0,0,0,0,0,32,d3ab94475463380cf15bb057f2b76523
yes,Nicht Interaktiv,6,1186,0,0,31,1496374,-77,905,-66,-66,1,6,2,4,5,5,4,4,"The author was evicted from her home and described what her life looked like while searching for another home: who she lived with, where, how long, how it felt for her children, etc.","I know, sadly, that has happened to many people. You don't have to be destitute or a mental health patient to end up being homeless.",6,6,7,6,6,6,6,6,7,6,1,1,7,7,7,3,3,3,2,1,1,1,1,1,6,4,3,4,6,7,7,100,every dollar will help the organization,4,3,1,1,3,1,1,-99,A7L16P3G7R3O6,1,-99,45,American,USA,3,1,-99,0,0,0,0,1,0,0,-99,1,-99,1,-99,-99,-99,1,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,2222532a639886090c7219c9d6e4d3b7,1,0,1468176041,10/07/16 18:40,10/07/16 18:55,0000-00-00 00:00:00,65,741,768,852,709,61,638,662,867,644,870,604,814,882,0,0,0,0,0,0,0,0,0,0,905,27,341aa4c345abd67b495378a12a259dfe
yes,Interaktiv,3,1187,0,0,22,1693845,-77,935,-66,-66,1,7,2,5,2,6,4,6,A person got removed from their house. From embarrassment hid what transpired and was forced to stay with family in the facade.,"IT is sad, however, life is hard and being embarrassed is not a way to progress",1,1,6,5,7,3,6,5,5,6,1,1,3,6,7,5,7,6,2,2,2,2,3,1,2,7,1,1,5,6,7,100,I am using this money to play a video game,4,3,3,3,3,4,2,-99,-99,1,-99,45,United States,USA,3,1,-99,0,0,0,0,1,0,0,-99,2,-99,1,-99,-99,-99,1,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,9a165f1026b1bc270c3656992399c1e2,1,0,1468176230,10/07/16 18:43,10/07/16 18:59,0000-00-00 00:00:00,147,725,738,908,693,144,577,603,933,585,935,463,860,944,0,0,0,0,0,0,0,0,0,0,0,9,9c613b19c86af91a7d780cff49a61207
yes,Nicht Interaktiv,6,1188,0,0,31,1496374,-77,1511,-66,-66,1,6,1,7,7,4,4,7,"A single mother of three kids is evicted from her rental townhouse because her landlord has not paid the mortgage in several months and is being foreclosed on. She sends her kids to a family reunion in Texas which extends into them spending the summer with their paternal grandparents while she looks for a place for them to live once the children return. In the meantime, she is forced to go from house to house, staying with various friends and family members.",If she were my friend I would be the one to open my doors to her and her children for as long as they needed.,7,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,7,7,1,I'm in a bit of a financial pickle these days and every dollar counts.,4,3,1,1,3,1,2,-99,14890972,1,-99,51,Serbian,Canada,1,6,Serbian,0,0,0,0,1,0,0,-99,1,-99,1,-99,The paragraph about her brother's house with a new baby and three dogs is presented twice in the store verbatim.,-99,1,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,6160552d42664b689d81809d6289bfc3,1,0,1468176378,10/07/16 18:46,10/07/16 19:11,0000-00-00 00:00:00,54,1175,1199,1389,1154,51,1075,1099,1460,1086,1464,1032,1293,1481,1511,0,0,0,0,0,0,0,0,0,0,11,883ca79e3a0f56a0fa05b4a806b298dc
